id,race,region,sex,degree,sibs,wrkstat,childs,hompop,earnrs,adults,educ,marital,happy,income,age,sei,maeduc,pasei,agekdbrn,paeduc,hapunhap,trust
1640,1,2,2,1,3,2,1,4,0,3,14,5,2,7,22,29,10,-1,21,10,1,2
1641,1,2,2,0,4,7,2,4,1,2,12,5,3,10,24,37.6,12,31.5,19,11,2,2
1651,1,2,2,1,11,7,3,7,3,4,12,1,2,98,55,29,98,-1,25,98,2,2
1653,1,2,2,0,7,7,2,3,1,2,11,1,3,12,57,-1,12,37.3,22,10,3,2
1658,1,2,2,1,5,1,3,1,1,1,12,3,2,12,37,30.8,97,31.3,27,12,2,2
1659,1,2,2,1,5,7,3,1,0,1,15,2,1,9,75,50.7,8,37.3,23,8,0,0
1660,1,2,2,1,3,2,1,2,1,1,13,5,2,8,22,33.9,14,63.5,18,12,0,0
1664,1,2,2,1,4,1,2,4,4,2,12,1,2,12,43,51.9,12,28.6,28,12,2,2
1665,1,2,2,1,10,3,3,2,2,2,13,1,2,12,54,38.9,10,37.3,20,11,2,1
1666,1,2,2,1,6,1,6,1,1,1,12,3,1,11,64,29.3,12,27.7,17,12,2,1
1667,1,4,2,0,4,7,2,3,0,2,11,1,1,9,60,17.1,4,49.6,17,2,1,1
1672,1,4,2,1,10,1,1,4,2,2,12,3,2,12,47,50.7,12,32.3,36,6,1,2
1673,1,4,2,1,3,1,2,3,1,1,15,3,1,12,38,60.6,9,60.5,21,16,0,0
1674,2,4,2,1,7,1,1,4,4,4,14,1,2,12,47,50.7,9,27.7,25,9,0,0
1675,1,4,2,1,1,5,3,3,1,3,12,1,1,9,65,33.1,98,45.4,19,98,1,2
1676,1,4,2,0,6,8,2,1,0,1,8,3,3,6,51,-1,98,-1,16,97,2,2
1678,1,4,2,1,4,2,4,8,6,4,12,1,1,12,81,38,16,37.3,19,12,0,0
1679,1,4,2,1,3,8,1,3,1,3,12,1,2,10,63,43.7,10,45.9,21,98,0,0
1680,1,4,2,1,9,7,1,3,2,3,9,1,2,12,54,32.3,9,34.2,18,98,0,0
1682,2,4,2,0,1,1,1,2,1,1,10,5,3,3,21,26.7,12,32.4,17,12,0,0
1683,2,4,2,1,9,1,0,3,3,3,11,5,2,12,21,26.7,12,-1,0,97,0,0
1686,1,4,2,1,11,1,0,2,1,2,12,5,2,10,19,60.5,8,-1,0,97,0,0
1689,1,4,2,1,3,1,3,1,1,1,12,4,2,11,51,45.7,10,-1,18,12,2,2
1690,1,4,2,2,5,1,2,2,2,2,17,1,2,13,50,26.4,97,88.8,32,17,0,0
1692,1,4,2,2,3,5,2,2,0,2,14,1,1,12,67,58.3,8,25.8,25,10,1,2
1694,1,4,2,1,1,7,3,5,2,3,9,1,3,12,52,29.3,11,-1,16,97,2,2
1696,1,4,2,0,7,5,2,1,0,1,7,2,1,98,87,17.6,98,37.3,25,98,1,2
1698,1,4,2,3,2,1,2,2,2,1,16,5,2,12,44,37.7,12,39.4,25,14,1,1
1699,1,4,2,2,4,5,2,3,1,2,16,1,2,12,55,73.2,10,60.6,20,14,1,2
1702,1,4,2,0,3,1,2,1,1,1,7,4,2,3,56,33.1,9,29.2,17,98,2,3
1703,1,4,2,1,3,1,0,1,1,1,12,3,2,12,49,38.5,12,48.9,0,98,2,1
1704,1,4,2,1,6,1,2,2,2,2,13,1,2,12,46,38.5,10,-1,19,16,0,0
1706,1,4,2,1,4,7,5,2,1,2,12,1,1,12,66,27.7,7,29.4,19,7,1,2
1708,1,4,2,0,2,2,2,2,2,2,11,1,1,12,58,22.5,12,68.8,17,11,1,2
1709,1,5,2,1,5,1,1,3,3,3,14,5,1,12,48,27.5,12,-1,24,97,1,2
1712,1,5,2,1,3,8,3,1,0,1,12,2,2,2,66,35.1,8,37.3,24,8,0,0
1713,1,5,2,2,3,1,2,1,1,1,16,3,2,12,45,31.4,14,32.3,17,14,1,1
1714,1,5,2,1,6,7,3,2,0,2,12,1,1,12,69,92.3,12,26.5,24,12,0,0
1715,1,5,2,2,6,1,1,3,2,3,14,1,2,13,49,33.3,20,-1,27,9,2,1
1717,1,5,2,0,11,1,3,2,2,2,10,1,1,12,55,29.3,6,34.2,19,3,1,1
1718,1,5,2,1,9,1,3,2,2,2,12,1,1,13,59,26.7,4,-1,18,97,0,0
1719,1,5,2,1,2,7,2,4,1,2,11,1,1,12,36,22.9,98,26.7,21,98,0,0
1721,1,5,2,1,1,7,2,4,2,2,11,1,2,10,21,37.7,97,-1,15,97,2,2
1723,1,5,2,0,5,8,2,2,1,2,9,3,2,9,51,29.1,5,-1,16,97,1,2
1725,1,5,2,0,11,8,4,1,0,1,6,2,3,9,62,21.2,97,-1,15,97,2,2
1726,1,5,2,1,4,1,3,2,1,2,12,1,1,12,50,38,13,32.3,21,98,1,2
1728,1,4,2,3,5,7,1,3,2,3,16,1,1,12,49,26.5,10,27.7,29,12,1,1
1730,1,4,2,3,2,2,2,4,2,2,16,1,1,12,37,62.5,16,97.2,27,20,0,0
1732,1,4,2,3,2,4,0,1,1,1,16,3,1,12,52,84.7,16,92.8,0,16,1,1
1736,1,4,2,2,5,1,2,4,3,2,18,1,2,12,44,50.5,7,-1,26,97,1,2
1743,1,4,2,1,3,7,2,2,1,2,14,1,1,12,51,57.1,12,60.6,22,10,0,0
1746,1,6,2,1,1,1,1,2,1,2,12,1,1,12,43,38.4,10,-1,19,12,0,0
1747,2,6,2,0,8,1,8,1,1,1,10,2,2,11,60,-1,98,-1,16,98,0,0
1749,1,6,2,3,3,2,2,4,2,2,16,1,1,12,40,76.4,10,35.4,29,12,1,1
1750,1,6,2,1,4,7,3,1,0,1,12,2,2,11,70,48.5,12,43.1,19,8,1,2
1751,1,6,2,2,1,3,2,1,1,1,14,3,1,12,57,-1,12,-1,23,8,1,2
1752,1,6,2,3,3,1,4,5,2,2,17,1,1,12,41,73.2,12,63.5,27,14,1,1
1755,1,6,2,1,2,6,3,1,2,1,13,3,2,10,48,-1,12,63.2,26,12,2,2
1757,1,6,2,1,7,6,1,3,1,2,15,1,2,12,22,35.2,17,49.6,17,9,2,2
1758,2,6,2,1,9,1,3,4,2,3,12,5,3,12,48,-1,12,42.2,20,10,2,2
1760,1,6,2,1,2,1,2,2,2,2,15,1,2,12,55,43.7,11,36.5,22,10,2,1
1761,2,6,2,1,8,1,4,6,2,2,12,4,3,9,37,27.5,10,31.5,23,8,2,2
1762,2,6,2,1,2,7,3,2,0,2,12,1,3,11,64,27.5,8,-1,21,97,1,2
1763,2,6,2,0,3,8,2,1,0,1,10,3,2,6,46,27.5,10,-1,16,97,2,2
1766,1,6,2,1,2,5,4,2,0,2,12,1,2,11,70,17.1,98,42.2,19,11,0,0
1770,1,4,2,1,2,1,3,2,2,2,12,1,2,13,34,57.1,14,40.5,24,12,1,1
1772,1,4,2,1,0,1,2,3,1,3,12,1,2,11,53,43.7,8,24.2,25,3,0,0
1776,1,4,2,1,1,6,2,3,1,1,13,3,1,9,28,32.4,14,31.5,22,12,2,2
1778,2,4,2,0,6,5,0,4,4,3,6,2,3,11,81,27.7,97,-1,0,0,0,0
1781,1,6,2,1,5,1,3,2,1,2,12,1,1,9,53,56.6,12,32.8,19,8,0,0
1782,1,6,2,0,0,5,2,2,1,2,11,1,1,12,67,27.5,98,-1,18,97,2,1
1783,2,6,2,0,2,5,4,2,1,1,9,4,2,1,66,22.5,5,29.2,20,5,2,2
1784,2,6,2,1,7,7,2,4,2,2,13,1,2,12,29,64.2,12,27.7,27,13,2,2
1785,1,6,2,0,6,7,5,2,2,2,6,1,1,10,77,-1,9,24.2,19,6,1,2
1786,1,6,2,4,1,1,0,1,1,1,18,5,2,12,57,71.6,9,37.3,0,3,2,1
1787,2,6,2,0,1,1,0,2,1,2,11,5,2,1,19,33.1,11,35.1,0,12,2,2
1791,2,6,2,1,4,2,3,1,1,1,12,3,2,8,58,31.2,6,35.1,20,9,1,2
1792,1,6,2,1,2,1,1,3,2,2,13,1,2,12,35,76.4,14,31.3,26,12,0,0
1793,2,6,2,0,55,7,2,3,1,1,11,1,1,8,29,29.3,6,-1,23,97,1,2
1794,2,6,2,0,2,7,3,4,1,1,13,5,2,2,24,29.3,12,38.1,17,12,2,2
1796,1,6,2,1,6,8,2,2,0,2,12,1,2,12,56,34.2,12,38,20,12,0,0
1797,2,6,2,2,7,4,3,5,2,2,14,1,2,12,32,27.5,12,27.5,19,12,0,0
1800,1,6,2,1,1,1,1,3,2,2,12,1,1,12,34,38.5,4,-1,25,97,0,0
1804,1,6,2,0,8,1,5,2,1,1,9,2,3,9,54,29.3,98,26.5,19,12,3,2
1806,1,6,2,1,5,1,1,2,2,2,16,1,1,12,52,50.5,13,63.5,23,12,1,2
1808,1,6,2,1,7,1,3,5,1,2,15,3,3,12,37,43.7,20,-1,22,12,2,1
1810,2,6,2,3,3,5,0,3,1,3,16,2,2,11,89,78.5,8,-1,0,97,1,2
1812,1,4,2,1,2,5,3,1,0,1,12,2,2,12,67,50.7,5,37.3,19,98,0,0
1813,3,4,2,1,7,7,4,4,3,4,9,5,2,98,37,-1,2,30,20,6,2,2
1815,1,4,2,2,5,5,3,2,1,1,14,2,2,8,63,-1,14,27.7,19,98,2,2
1819,3,4,2,0,2,2,2,3,2,1,6,4,3,12,28,50.7,6,-1,18,97,0,0
1823,2,4,2,3,0,5,1,1,0,1,16,2,2,12,99,80.3,16,29.8,18,12,1,2
1824,2,4,2,2,7,1,4,5,2,1,14,5,1,10,32,36.5,14,-1,18,97,1,1
1826,2,4,2,2,10,1,2,1,1,1,14,2,2,12,53,73.2,12,27.5,18,12,2,2
1829,1,4,2,1,1,1,1,3,2,2,12,1,1,12,35,63.5,8,65.8,28,11,1,2
1830,3,4,2,1,6,1,4,2,2,2,12,1,1,12,35,27.5,2,36.4,24,6,0,0
1831,1,4,2,0,4,1,2,2,2,2,11,1,2,9,41,29.3,98,-1,17,97,2,2
1832,1,4,2,2,5,1,4,2,1,1,13,4,2,4,41,50.7,9,31.5,20,14,2,2
1834,2,4,2,1,4,1,2,2,2,2,12,1,3,12,60,28.4,8,20.1,19,9,0,0
1835,1,4,2,0,3,2,3,1,1,1,12,2,1,9,81,87,10,-1,19,97,1,2
1836,1,4,2,1,3,1,2,4,1,2,13,1,1,12,39,69.7,13,-1,23,16,1,1
1838,2,4,2,1,2,1,3,4,3,2,12,3,3,12,47,45.8,12,48.5,20,12,0,0
1839,1,4,2,1,4,1,1,2,2,2,13,1,1,12,51,37.7,8,37.3,19,3,1,2
1840,1,4,2,1,1,1,2,4,2,2,12,1,2,12,26,47,12,50.7,17,12,2,1
1841,2,6,2,0,4,1,0,1,1,1,12,2,3,8,72,31.2,98,29.4,0,98,2,2
1845,1,6,2,4,2,1,3,2,2,2,19,3,1,12,53,80.9,11,-1,22,97,1,1
1846,3,6,2,1,2,7,2,3,1,1,12,5,2,11,20,22.9,12,35.1,17,9,0,0
1849,1,6,2,2,3,5,3,2,1,2,14,3,1,10,75,45.4,10,-1,21,97,1,1
1851,1,6,2,4,3,5,0,1,1,1,18,5,1,12,65,87.9,14,80.3,0,16,1,1
1853,1,6,2,1,2,7,1,2,2,2,11,1,2,12,53,69.7,13,-1,23,11,0,0
1854,1,6,2,3,4,1,1,2,1,1,18,3,2,12,36,63.5,12,64.1,27,12,1,2
1855,1,6,2,1,2,5,3,2,0,2,15,1,2,12,78,38.4,10,30.6,28,9,0,0
1860,1,6,2,1,3,7,0,2,1,2,12,1,2,12,36,63.5,10,47.6,0,4,2,2
1861,1,5,2,3,3,1,5,4,3,2,16,1,2,12,46,73.2,12,35.4,21,12,1,1
1864,1,5,2,1,4,7,5,7,1,2,10,1,2,12,34,-1,98,31.4,18,12,2,1
1866,1,5,2,1,1,1,3,5,2,2,13,1,2,12,32,-1,14,-1,22,97,0,0
1867,1,5,2,1,5,7,3,2,1,2,11,1,2,12,61,32.4,98,36.4,20,98,1,2
1869,1,5,2,1,4,1,3,8,4,4,12,1,3,12,34,38,12,50.7,25,11,0,0
1871,1,5,2,4,1,1,0,2,2,2,18,1,1,12,28,80.3,14,37.3,0,16,1,2
1872,1,5,2,0,3,7,5,3,2,3,9,2,1,98,82,-1,98,55.3,16,98,1,2
1873,1,5,2,1,2,7,3,2,2,2,12,1,2,12,51,64.8,97,27.7,17,97,2,2
1874,1,5,2,3,6,5,5,2,0,2,16,1,1,12,71,78.5,8,-1,22,97,0,0
1875,1,5,2,1,1,1,1,3,2,2,12,1,1,12,34,63.5,12,50.7,18,12,1,1
1880,1,5,2,1,4,7,3,3,2,3,12,1,1,98,76,33.1,14,37.3,21,8,1,2
1881,1,5,2,3,2,2,0,1,1,1,16,9,2,13,99,37.3,16,90.3,0,20,0,0
1892,1,6,2,0,4,7,1,8,1,5,10,1,1,98,31,63.5,16,40.5,29,98,1,2
1894,1,6,2,4,3,2,2,4,2,2,18,1,2,13,46,62.5,14,-1,31,20,2,2
1895,2,6,2,1,5,4,5,6,2,2,12,1,2,5,49,31.2,12,-1,24,97,1,2
1896,1,6,2,0,7,2,5,3,2,2,2,1,2,12,52,22.5,3,37.3,22,3,2,2
1897,1,6,2,4,1,7,2,4,1,2,19,1,2,12,50,92.3,12,64.1,34,13,1,2
1898,1,6,2,1,10,2,3,5,2,2,12,1,2,12,32,37.4,9,49.6,21,10,2,2
1900,1,6,2,4,1,5,2,1,0,1,18,2,2,12,78,80.9,14,76.4,20,8,2,1
1902,1,6,2,3,3,1,2,4,2,2,18,1,2,12,35,76.4,16,-1,26,97,1,2
1904,1,6,2,1,3,2,2,2,2,2,12,4,2,98,50,33.1,16,80.3,19,18,2,1
1907,1,4,2,0,7,7,5,1,0,1,9,3,3,2,60,32.4,98,36.4,19,98,3,2
1908,1,4,2,1,4,5,4,2,0,2,9,1,1,11,80,52.3,12,-1,20,97,0,0
1910,1,4,2,4,1,2,2,4,2,2,18,1,1,12,32,73.2,18,34.2,24,14,1,2
1912,1,4,2,3,2,8,0,1,0,1,16,5,1,10,41,64.8,12,-1,0,97,0,0
1914,1,4,2,1,8,4,1,4,2,2,14,1,2,12,29,36.9,16,45.4,20,14,2,2
1916,1,4,2,1,1,8,1,2,1,2,12,1,1,12,51,-1,12,29.7,20,8,1,1
1917,1,4,2,1,6,1,4,3,4,3,13,1,2,12,53,38.5,12,36.4,16,12,2,2
1918,1,4,2,1,1,7,1,3,1,2,12,1,1,12,22,33.1,12,31.5,21,12,0,0
1919,1,4,2,1,8,5,2,2,1,2,12,2,2,12,80,38.9,8,29.2,28,8,0,0
1921,1,4,2,1,3,7,2,1,0,1,12,3,2,7,47,38.4,12,-1,15,97,3,2
1923,1,4,2,1,7,2,1,2,1,2,12,3,1,9,49,33.9,12,39.4,19,98,1,1
1924,1,4,2,1,2,2,1,3,2,2,14,1,2,12,35,36.5,12,36.4,26,12,2,2
1925,1,4,2,2,2,1,3,4,1,1,16,3,2,11,38,62.1,13,45.8,20,7,2,2
1927,1,4,2,4,5,5,3,2,0,2,20,1,2,11,75,39,8,50.2,19,8,2,2
1928,1,7,2,1,2,6,2,4,4,2,15,1,2,11,26,36.5,18,37.3,21,12,0,0
1929,1,7,2,1,0,3,5,2,1,2,14,5,3,10,52,31.2,4,78.5,20,6,0,0
1930,1,7,2,3,1,1,0,2,1,2,16,5,2,12,26,74.9,16,96,0,16,2,1
1934,1,7,2,1,2,2,5,2,2,2,12,1,1,12,69,-1,9,-1,16,10,0,0
1936,1,7,2,1,1,5,1,2,2,2,15,1,1,12,61,33.1,12,-1,18,10,0,0
1938,1,7,2,1,2,7,0,4,4,3,13,5,1,12,26,-1,14,35.4,0,7,1,2
1939,1,7,2,1,10,7,3,2,0,2,11,1,1,98,81,27.7,97,-1,21,97,0,0
1941,1,7,2,1,1,1,0,1,1,1,12,5,2,11,51,45.7,6,37.3,0,13,2,2
1942,1,7,2,1,15,1,3,3,1,1,12,3,3,11,39,29.2,98,27.7,20,12,2,2
1945,1,7,2,2,4,3,0,2,2,2,16,1,1,12,27,26.4,14,28.6,0,13,1,1
1946,1,7,2,2,5,5,0,1,0,1,15,3,1,12,75,73.2,98,37.3,0,98,1,1
1947,1,7,2,1,5,1,4,4,3,2,10,3,2,6,39,21.2,12,30.4,20,12,2,2
1949,1,7,2,4,2,5,2,2,2,2,17,1,2,13,58,78.5,12,37.3,25,12,1,1
1953,1,8,2,1,8,2,0,2,1,2,12,5,2,11,35,35.2,15,-1,0,97,2,1
1955,1,8,2,1,3,1,2,2,2,2,13,1,2,13,56,29.2,98,38.2,21,98,0,0
1956,1,8,2,1,3,1,2,3,3,2,14,3,2,12,55,50.5,12,45.9,22,12,2,2
1961,1,8,2,0,4,7,7,1,0,1,6,2,1,10,82,-1,98,32.3,18,98,1,2
1963,1,8,2,3,1,5,3,1,0,1,17,2,1,12,83,78.5,12,31.7,20,12,2,1
1964,1,8,2,1,2,5,3,2,0,2,12,1,2,12,70,38.9,5,28.4,21,5,2,2
1965,1,8,2,1,2,2,0,2,2,2,14,1,3,12,49,57.1,12,38.2,0,12,3,2
1967,2,1,2,0,1,5,3,4,0,3,11,1,1,13,71,22.9,10,28.6,24,10,0,0
1968,1,1,2,1,0,7,6,2,2,2,13,1,2,12,43,27.7,9,-1,21,97,0,0
1969,3,1,2,4,8,1,3,4,3,1,18,1,1,12,42,73.2,16,97.2,26,20,1,2
1971,1,1,2,1,3,1,2,7,5,5,13,3,3,12,50,37.7,12,63.5,26,13,0,0
1972,3,1,2,3,2,6,1,3,1,3,16,1,2,12,36,75.2,12,-1,25,16,2,1
1976,1,8,2,3,1,1,0,2,2,2,16,1,2,12,37,75.9,14,38,0,18,2,1
1977,2,2,2,1,8,1,3,3,1,2,12,3,2,12,60,50.7,8,-1,21,97,0,0
1978,2,2,2,2,3,7,1,2,0,1,15,3,2,11,99,38.4,12,29.2,28,12,2,2
1980,1,8,2,4,2,1,0,1,1,1,18,5,1,12,99,82.7,16,31.4,0,11,1,1
1981,1,8,2,1,7,5,2,1,0,1,12,2,3,11,88,36.5,98,37.3,23,98,2,2
1984,2,1,2,1,5,2,2,2,1,1,12,5,3,9,31,60.6,12,32.4,17,12,1,2
1985,3,2,2,0,10,7,1,1,0,1,9,3,3,7,57,-1,6,32,16,6,3,2
1986,2,4,2,3,7,7,1,2,2,1,16,1,1,12,42,78.5,13,63.5,26,14,1,3
1987,1,6,2,1,3,7,5,1,1,1,12,2,2,9,81,32.4,12,-1,21,97,0,0
1988,1,1,2,4,2,7,3,2,1,2,20,1,2,13,39,50.5,16,63.5,32,16,1,1
1990,1,4,2,3,2,7,4,6,1,2,16,1,1,12,30,76.4,11,28.4,19,11,0,0
1991,1,3,2,3,2,1,2,2,1,2,16,3,3,12,72,73.2,16,33.3,22,14,2,1
1992,1,4,2,3,2,7,2,4,1,2,16,1,1,12,35,38.9,18,80,31,16,1,2
1993,1,6,2,3,1,7,2,3,3,3,16,1,3,12,55,78.5,12,-1,26,14,1,1
1994,1,7,2,1,2,1,0,1,1,1,12,5,2,12,53,38.5,12,-1,0,16,2,1
1995,1,1,2,1,6,5,2,1,0,1,12,2,3,13,89,73.2,98,29.2,31,98,1,2
1996,1,1,2,4,2,2,2,4,2,2,18,1,2,12,35,83.7,16,53.9,27,14,0,0
1997,1,1,2,1,3,5,2,1,1,1,12,2,2,11,75,45.7,99,29.8,18,99,1,2
1998,1,2,2,1,2,2,3,2,1,2,12,1,2,11,65,33.1,12,30.1,19,12,2,2
1999,1,2,2,1,3,5,2,1,0,1,12,2,2,12,70,38.4,12,27.7,26,12,0,0
2001,1,2,2,3,3,3,0,2,2,2,19,1,2,12,60,34.2,12,37.3,0,12,2,3
2002,1,4,2,2,1,1,4,1,1,1,14,2,1,12,99,73.2,12,74,17,15,1,2
2003,3,4,2,3,3,1,2,4,2,2,16,1,1,12,42,73.2,10,37.3,37,10,0,0
2004,1,4,2,0,0,7,1,3,1,2,11,1,2,10,41,32.4,10,50.7,27,8,2,2
2007,1,5,2,2,2,7,2,4,3,2,14,1,1,12,49,73.2,12,36.7,32,12,0,0
2009,1,7,2,0,1,5,3,1,0,1,11,2,2,12,75,32.4,12,27.5,18,98,2,2
2010,1,8,2,1,2,2,0,3,3,3,14,5,2,12,21,38.9,14,60.6,0,13,0,0
2011,1,1,2,2,4,1,3,5,3,3,14,1,1,12,41,26.4,14,74,21,13,1,1
2012,1,1,2,1,2,5,8,3,3,3,14,2,2,98,72,43.7,10,61.9,17,97,2,2
2013,1,3,2,1,6,5,4,2,1,2,12,1,1,12,78,37.4,8,44.7,20,6,1,1
2014,1,7,2,1,2,7,4,5,2,1,12,5,2,12,33,33.1,12,31.5,19,14,0,0
2015,1,2,2,3,2,3,1,4,2,2,17,1,1,12,30,38.4,12,26.7,29,13,1,2
2016,2,4,2,1,8,1,0,2,1,2,15,5,2,12,29,36.7,6,27.7,0,14,0,0
2017,1,5,2,0,5,5,5,2,0,2,11,2,2,9,78,21.3,8,34.2,21,8,1,1
2018,1,4,2,3,1,1,3,4,1,2,18,4,2,12,47,-1,12,32.3,18,12,0,0
2020,3,4,2,0,7,8,2,5,1,2,98,2,2,98,80,21.2,98,-1,34,97,1,2
2022,1,6,2,1,2,1,2,2,2,2,14,1,1,12,54,36.7,13,62.1,20,16,2,1
2023,1,8,2,4,2,5,2,2,2,2,20,1,3,12,62,78,12,45.3,23,12,2,2
